,Gold,Oil,Wheat,Copper,VIX_score,fear_composite,stress_index,regime,regime_label
2019-10-01,12.346726343112614,40.65807563975723,21.640424752837788,12.757846870812472,8.426073087189916,4.032430143338529,13.379770763658962,2,Calm market
2019-11-01,11.093166821971991,41.797051526982635,27.31600146466495,12.959641991539137,7.063364996995155,4.2386157103488395,12.962818719281463,2,Calm market
2019-12-01,11.093166821971991,41.797051526982635,27.31600146466495,12.959641991539137,9.697931949804545,4.025849752902031,13.69999731576258,2,Calm market
2020-01-01,14.30370036508166,37.64381094567931,28.231417063346754,10.224216622617142,21.19009715695027,6.12994247080063,17.41924814191518,2,Calm market
2020-02-01,13.789138027062215,29.82052183319459,24.60637129256682,10.807176740911238,69.49806928063673,16.85585614075672,33.375008373862954,2,Calm market
2020-03-01,13.789138027062215,29.82052183319459,24.60637129256682,10.807176740911238,99.99999999999999,43.70773978774763,49.238558501419654,2,Calm market
2020-04-01,17.07630631043,0.0,24.716221164408637,6.502246239655456,55.96184627012846,15.774727979482236,24.79772176196064,2,Calm market
2020-05-01,18.518721335476535,19.155546647378422,23.398022702306847,8.127806463142385,40.88121671426519,11.965569025195853,22.645614181094828,2,Calm market
2020-06-01,20.05419259218671,23.504371650866375,18.894177956792376,14.562782316847908,47.51305871007871,11.526692457792434,26.128363225223808,2,Calm market
2020-07-01,24.701665102476454,24.654854827555887,24.93592090809227,17.825112712910844,33.954119060745825,9.008308543152772,22.8593853699317,2,Calm market
2020-08-01,24.833040374817607,27.346985636559154,26.839985353350414,21.905828195261826,38.382919270896394,9.207998435454533,25.076114130106127,2,Calm market
2020-09-01,22.640682733110836,24.59733154647042,31.783229586232153,21.625563430911562,38.29207437524586,9.883604440509654,24.33881604438506,2,Calm market
2020-10-01,22.364243714310817,19.50069072263627,34.78579274990845,21.961883286414952,64.7513054378149,9.48631415008248,31.39111084876419,2,Calm market
2020-11-01,22.364243714310817,19.50069072263627,34.78579274990845,21.961883286414952,25.119235279269322,9.453496913627934,19.49328549208688,2,Calm market
2020-12-01,22.793955554723986,34.14634103524438,40.937385573050165,32.5112098154464,30.070405552216837,10.107342528744264,24.479820545627216,2,Calm market
2021-01-01,21.540399374680298,38.3801194765614,44.23288172830465,33.84528997978628,53.5543937224102,15.763402545601727,33.45679554752238,2,Calm market
2021-02-01,18.277861657872343,49.079612142024864,43.06114976199194,45.52690689813867,41.880536557998624,17.033601771482886,32.392766252962375,0,Elevated stress
2021-03-01,17.886468858136688,46.387481333021604,37.64188941779568,43.47533118931252,22.461956019564905,12.02499085094205,24.627783609116815,0,Elevated stress
2021-04-01,19.350778091358286,51.472619256136674,55.87696814353717,54.14798319544705,20.66772709415331,9.271444258278423,25.52402601905246,0,Elevated stress
2021-05-01,23.051236723733716,54.62494070256873,44.3061149761992,58.71075856287491,16.46604562102348,11.368673558194867,26.4570463822753,0,Elevated stress
2021-06-01,19.446574022503626,62.85089717139676,45.4778469425119,50.056057764007,14.353848731011045,6.7418196254862055,24.314164682285803,0,Elevated stress
2021-07-01,20.59064913838121,63.4031241808133,50.20139143170999,54.18161838842202,19.82738906675551,5.906020510929219,26.4714821413994,0,Elevated stress
2021-08-01,20.59064913838121,63.4031241808133,50.20139143170999,54.18161838842202,15.83011402375136,4.4118001692678,24.8987445430828,0,Elevated stress
2021-09-01,19.02233489885998,64.64564811823558,53.38703771512266,45.4260120106292,30.956163861475122,6.537737992833145,28.965199055221078,0,Elevated stress
2021-10-01,19.780489931771456,74.47077550046285,60.307579641157076,51.82735801706746,15.330456267849446,7.821097999587299,26.863861493382124,0,Elevated stress
2021-11-01,19.523208762761733,54.4638737600314,60.454046136946175,49.64125222775689,40.15444022134254,9.291001557951116,31.407430495223288,0,Elevated stress
2021-12-01,20.99846677061933,64.85273544113929,60.01464664957891,53.60986287350928,17.510785746617376,8.000778133214807,26.542020214934606,0,Elevated stress
2022-01-01,20.10893312426976,79.73999055629844,58.62321493958257,50.53811230337619,34.794457088143616,14.155136543221891,35.0137177008849,0,Elevated stress
2022-02-01,22.966389567224375,88.44914785273846,83.04650311241303,53.37443790551537,46.877127112806605,14.117276795596784,40.79055121464836,0,Elevated stress
2022-03-01,24.329426811434168,93.69534832964581,94.47088978396192,60.06726397110068,25.096522972374284,13.706811284115707,35.88257372158499,0,Elevated stress
